room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
8899738,46554977,Entire home/apt,,Columbia Heights,1,5.0,2.0,0.0,80.0,1.0,38.924006,-77.034386,2016-02-20 23:38:30.631983
5570273,28827689,Private room,,Dupont Circle,25,4.5,2.0,1.0,80.0,,38.906994,-77.044683,2016-02-20 23:38:25.837553
16994,25188,Entire home/apt,,Mount Vernon Square,1,,3.0,1.0,249.0,7.0,38.903743,-77.02651,2016-02-20 23:38:21.334074
17553,25188,Entire home/apt,,U Street Corridor,0,,4.0,2.0,225.0,3.0,38.919119,-77.026204,2016-02-20 23:38:05.216614
10436526,53759813,Entire home/apt,,Columbia Heights,0,,4.0,1.0,125.0,1.0,38.928464,-77.029304,2016-02-20 23:38:02.257946
877329,83234,Entire home/apt,,Capitol Hill,30,5.0,2.0,1.0,125.0,3.0,38.89923,-76.989511,2016-02-20 23:37:57.516204
9300611,38381966,Entire home/apt,,Shaw,1,5.0,4.0,2.0,199.0,1.0,38.907135,-77.025253,2016-02-20 23:37:27.799947
4629566,22412631,Entire home/apt,,Chevy Chase,5,4.5,4.0,2.0,125.0,7.0,38.947436,-77.069902,2016-02-20 23:37:20.093110
9586718,274361,Entire home/apt,,Capitol Hill,0,,4.0,2.0,150.0,5.0,38.887161,-76.990511,2016-02-20 23:36:40.000542
5904073,25111139,Private room,,Capitol Hill,14,5.0,2.0,1.0,88.0,2.0,38.895315,-76.998488,2016-02-20 23:36:09.964872
9860857,20627033,Private room,,Brentwood,4,5.0,2.0,1.0,75.0,1.0,38.914983,-77.002558,2016-02-20 23:35:52.605318
9651530,49893745,Private room,,Kalorama,0,,1.0,1.0,55.0,1.0,38.914289,-77.051563,2016-02-20 23:35:48.892616
1279381,6961905,Entire home/apt,,Woodley Park,52,5.0,2.0,0.0,160.0,2.0,38.924013,-77.058536,2016-02-20 23:35:40.989731
2215303,328471,Private room,,Columbia Heights,86,4.5,4.0,1.0,54.0,1.0,38.927983,-77.030906,2016-02-20 23:35:29.569840
9466947,3781480,Entire home/apt,,Logan Circle,3,5.0,2.0,1.0,70.0,2.0,38.908104,-77.030712,2016-02-20 23:34:57.943000
47275,25188,Private room,,Downtown,8,4.5,3.0,1.0,229.0,4.0,38.900389,-77.03445,2016-02-20 23:34:09.042225
2093687,10682323,Private room,,Dupont Circle,8,4.0,1.0,1.0,70.0,6.0,38.915492,-77.039907,2016-02-20 23:33:54.396817
2833952,14497401,Entire home/apt,,Au-Tenleytown,22,5.0,2.0,1.0,79.0,,38.955539,-77.091638,2016-02-20 23:33:23.972606
5126134,4399763,Entire home/apt,,Shaw,23,4.0,,4.0,250.0,1.0,38.909049,-77.011063,2016-02-20 23:33:17.754934
2735710,13817352,Entire home/apt,,Georgetown,4,4.5,5.0,2.0,450.0,2.0,38.902384,-77.060786,2016-02-20 23:33:10.078358
512086,661950,Entire home/apt,,Adams Morgan,30,4.5,2.0,0.0,80.0,1.0,38.922988,-77.036779,2016-02-20 23:33:06.519132
3280572,2334290,Private room,,Adams Morgan,13,4.5,1.0,1.0,89.0,1.0,38.917844,-77.045435,2016-02-20 23:32:56.133499
6957253,23110751,Entire home/apt,,Columbia Heights,0,,4.0,2.0,200.0,1.0,38.930768,-77.031171,2016-02-20 23:07:16.586048
8581470,41656215,Entire home/apt,,Columbia Heights,0,,,5.0,595.0,3.0,38.926038,-77.029518,2016-02-20 23:06:56.451811
6763318,22740506,Private room,,Brentwood,1,,1.0,1.0,45.0,2.0,38.923823,-77.000717,2016-02-20 23:06:44.954317
9312058,38381966,Entire home/apt,,Logan Circle,1,,,6.0,649.0,1.0,38.911385,-77.032885,2016-02-20 23:06:40.037652
11324355,511136,Entire home/apt,,Dupont Circle,0,,,3.0,259.0,1.0,38.908204,-77.046881,2016-02-20 23:06:28.922338
5724759,29601424,Entire home/apt,,Adams Morgan,0,,2.0,1.0,100.0,2.0,38.918147,-77.04458,2016-02-20 23:06:22.398869
7995245,13674247,Entire home/apt,,South West,16,5.0,3.0,0.0,94.0,1.0,38.87803,-77.019914,2016-02-20 23:06:10.082437
575991,2774098,Private room,,Anacostia,37,4.5,2.0,1.0,37.0,1.0,38.863348,-76.992942,2016-02-20 23:06:04.908675
1029369,25188,Entire home/apt,,Foggy Bottom,0,,3.0,1.0,169.0,5.0,38.903819,-77.051934,2016-02-20 23:05:56.116006
5680210,25914411,Entire home/apt,,Adams Morgan,1,5.0,4.0,1.0,200.0,2.0,38.924094,-77.036664,2016-02-20 23:05:53.597701
8311492,43820430,Entire home/apt,,Catholic University-Brookland,0,,,3.0,2000.0,1.0,38.92938,-77.023305,2016-02-20 23:05:44.597019
7112427,36719879,Private room,,Foggy Bottom,40,4.5,1.0,1.0,58.0,1.0,38.901208,-77.052956,2016-02-20 23:05:32.111561
8424836,41656215,Entire home/apt,,Columbia Heights,0,,,2.0,165.0,3.0,38.931383,-77.030489,2016-02-20 23:05:28.971692
6638601,14414200,Private room,,South West,18,4.5,2.0,1.0,80.0,1.0,38.880706,-77.014756,2016-02-20 23:05:18.156706
9113696,23378437,Entire home/apt,,Columbia Heights,0,,3.0,1.0,171.0,3.0,38.932353,-77.030939,2016-02-20 23:05:01.453144
9183686,19508381,Entire home/apt,,Stadium-Armory,0,,2.0,0.0,75.0,2.0,38.882163,-76.98268,2016-02-20 23:04:43.139151
1584147,3136596,Entire home/apt,,Downtown,39,5.0,3.0,1.0,215.0,1.0,38.900772,-77.024677,2016-02-20 23:03:48.416977
7280999,29862214,Private room,,Anacostia,18,4.5,1.0,1.0,39.0,1.0,38.865384,-76.9821,2016-02-20 23:03:28.286262
7109507,37243095,Entire home/apt,,Brentwood,2,5.0,5.0,3.0,150.0,2.0,38.922308,-77.002788,2016-02-20 23:03:24.801142
9715177,50125970,Entire home/apt,,Logan Circle,0,,2.0,1.0,80.0,1.0,38.908147,-77.030019,2016-02-20 23:03:18.197476
9922743,51009383,Shared room,,Shaw,4,4.5,,1.0,28.0,1.0,38.908093,-77.025431,2016-02-20 23:02:55.231760
8291377,43716396,Entire home/apt,,Mount Vernon Square,16,5.0,2.0,1.0,135.0,2.0,38.903051,-77.016245,2016-02-20 23:02:36.662139
834961,3595334,Private room,,Stadium-Armory,41,4.5,2.0,1.0,79.0,1.0,38.897245,-76.971245,2016-02-20 23:02:22.643337
6658339,8758520,Entire home/apt,,U Street Corridor,4,5.0,4.0,1.0,119.0,3.0,38.914036,-77.033686,2016-02-20 23:02:20.136314
10264467,52775903,Private room,,Dupont Circle,4,4.5,1.0,1.0,70.0,1.0,38.913453,-77.040612,2016-02-20 23:02:12.078718
9511231,46542918,Entire home/apt,,Downtown,1,5.0,2.0,1.0,259.0,2.0,38.899235,-77.032523,2016-02-20 23:02:05.467065
6199172,32146398,Entire home/apt,,Georgetown,0,,2.0,0.0,75.0,1.0,38.90708,-77.063071,2016-02-20 23:01:56.190635
5401210,13130640,Entire home/apt,,Chevy Chase,14,5.0,3.0,0.0,88.0,3.0,38.950032,-77.067661,2016-02-20 23:01:51.042516
1854624,1120962,Entire home/apt,,Adams Morgan,12,4.5,3.0,1.0,107.0,2.0,38.921491,-77.041924,2016-02-20 23:01:17.635948
903544,3261351,Entire home/apt,,Capitol Hill,5,5.0,4.0,2.0,175.0,1.0,38.902669,-77.00212,2016-02-20 23:01:14.825165
3250607,16442013,Private room,,Mount Vernon Square,14,5.0,1.0,1.0,269.0,1.0,38.903962,-77.024932,2016-02-20 23:01:05.609669
8495695,4096841,Entire home/apt,,Woodley Park,5,5.0,2.0,1.0,100.0,2.0,38.926714,-77.056622,2016-02-20 23:01:01.538177
5734753,10438837,Entire home/apt,,Adams Morgan,8,4.5,3.0,0.0,80.0,1.0,38.925646,-77.040675,2016-02-20 23:00:57.637565
762454,3794441,Private room,,Fort Totten-Upper Northeast,112,5.0,2.0,1.0,60.0,1.0,38.977641,-77.025455,2016-02-20 23:00:53.409496
4436703,13817352,Entire home/apt,,Georgetown,22,5.0,2.0,0.0,185.0,,38.905116,-77.057606,2016-02-20 23:00:49.691598
11191782,58268925,Private room,,Georgetown,0,,1.0,1.0,45.0,21.0,38.916501,-77.075397,2016-02-20 23:00:44.406133
10453467,53857552,Private room,,Petworth,3,4.5,2.0,1.0,60.0,1.0,38.943531,-77.034512,2016-02-20 23:00:16.511154
10541768,30283594,Entire home/apt,,Foggy Bottom,0,,5.0,2.0,179.0,3.0,38.900403,-77.048541,2016-02-20 23:00:06.670168
519587,622400,Private room,,Columbia Heights,1,3.0,4.0,1.0,90.0,3.0,38.927484,-77.033127,2016-02-20 22:59:54.599747
9493335,48890728,Entire home/apt,,Foggy Bottom,0,,3.0,1.0,99.0,,38.904714,-77.053665,2016-02-20 22:59:21.703641
1074477,2944360,Entire home/apt,,U Street Corridor,137,4.5,4.0,1.0,150.0,1.0,38.91734,-77.031875,2016-02-20 22:59:08.938050
11206004,19513362,Private room,,Capitol Hill,0,,2.0,1.0,80.0,1.0,38.898579,-76.998853,2016-02-20 22:58:47.595802
6014961,8160186,Private room,,U Street Corridor,0,,2.0,1.0,155.0,1.0,38.91422,-77.029385,2016-02-20 22:58:39.089417
1648624,315148,Private room,,Ledroit Park,4,4.5,1.0,1.0,35.0,5.0,38.919534,-77.015716,2016-02-20 22:58:34.701065
3241116,16398368,Private room,,Petworth,2,4.5,2.0,1.0,98.0,2.0,38.937937,-77.028771,2016-02-20 22:58:32.166062
7790483,41001380,Entire home/apt,,Catholic University-Brookland,0,,3.0,1.0,100.0,1.0,38.933614,-76.9947,2016-02-20 22:58:29.461079
3907276,20236500,Entire home/apt,,Dupont Circle,10,5.0,3.0,1.0,143.0,7.0,38.913942,-77.04186,2016-02-20 22:58:12.269234
6939002,36095563,Entire home/apt,,U Street Corridor,1,5.0,2.0,0.0,100.0,1.0,38.917802,-77.036383,2016-02-20 22:57:51.508238
267813,1404290,Entire home/apt,,Mount Vernon Square,1,5.0,2.0,1.0,120.0,7.0,38.900762,-77.016388,2016-02-20 22:57:39.956073
4025393,621656,Entire home/apt,,Adams Morgan,12,4.5,3.0,1.0,140.0,1.0,38.922187,-77.045867,2016-02-20 22:57:32.870889
8848064,8499628,Entire home/apt,,Adams Morgan,1,5.0,2.0,1.0,120.0,1.0,38.922126,-77.045587,2016-02-20 22:57:28.416823
1169835,4977214,Private room,,Petworth,62,4.5,1.0,1.0,60.0,1.0,38.943404,-77.034406,2016-02-20 22:57:25.131469
10051629,6186308,Entire home/apt,,Adams Morgan,0,,2.0,1.0,150.0,1.0,38.925304,-77.038532,2016-02-20 22:56:59.037886
3476263,8008783,Entire home/apt,,U Street Corridor,15,4.5,,2.0,375.0,3.0,38.914738,-77.033723,2016-02-20 22:56:56.406619
7761251,11852393,Entire home/apt,,Logan Circle,2,5.0,3.0,1.0,125.0,1.0,38.908198,-77.031134,2016-02-20 22:56:44.106857
3875101,19893142,Entire home/apt,,Foggy Bottom,14,4.5,2.0,1.0,120.0,3.0,38.899366,-77.051653,2016-02-20 22:56:18.445214
9313238,48341164,Entire home/apt,,Kalorama,0,,2.0,2.0,125.0,1.0,38.917363,-77.048442,2016-02-20 22:56:11.647585
9405284,26925527,Private room,,Petworth,0,,2.0,1.0,70.0,1.0,38.93807,-77.034489,2016-02-20 22:55:56.405648
5318614,27475009,Entire home/apt,,Logan Circle,32,5.0,2.0,0.0,150.0,3.0,38.906758,-77.033772,2016-02-20 22:55:23.662326
9715596,46980538,Entire home/apt,,U Street Corridor,1,5.0,3.0,1.0,130.0,1.0,38.915258,-77.034104,2016-02-20 22:55:22.248235
2243396,10603307,Entire home/apt,,Catholic University-Brookland,48,5.0,5.0,1.0,99.0,2.0,38.931673,-76.984862,2016-02-20 22:55:10.023757
9180289,10569373,Entire home/apt,,Logan Circle,3,5.0,,2.0,92.0,15.0,38.905694,-77.02801,2016-02-20 22:55:04.113544
7871516,16484047,Private room,,Columbia Heights,2,5.0,2.0,1.0,70.0,1.0,38.92878,-77.034531,2016-02-20 22:54:55.834269
760626,4009355,Entire home/apt,,Mount Pleasant,16,4.5,4.0,1.0,117.0,4.0,38.931591,-77.041687,2016-02-20 22:54:34.620389
3412407,17205128,Entire home/apt,,Dupont Circle,17,5.0,3.0,1.0,199.0,2.0,38.911998,-77.041628,2016-02-20 22:54:31.462878
4447996,23083652,Entire home/apt,,Petworth,9,4.5,4.0,2.0,185.0,2.0,38.940302,-77.034007,2016-02-20 22:54:03.560265
8886561,30748779,Private room,,Foggy Bottom,0,,2.0,1.0,140.0,3.0,38.902703,-77.054114,2016-02-20 22:53:52.776159
808830,3765717,Private room,,Glover Park,139,5.0,5.0,1.0,99.0,1.0,38.92314,-77.076723,2016-02-20 22:53:40.417629
3238009,13434994,Entire home/apt,,Georgetown,0,,3.0,2.0,225.0,2.0,38.915536,-77.073969,2016-02-20 22:53:32.682110
6065047,23819173,Private room,,Stadium-Armory,1,5.0,,1.0,50.0,2.0,38.900889,-76.97507,2016-02-20 22:53:12.861143
2360809,4252768,Entire home/apt,,Brentwood,6,5.0,,3.0,189.0,2.0,38.911693,-77.007774,2016-02-20 22:53:09.198200
703757,767657,Private room,,Takoma Park,1,2.0,2.0,1.0,65.0,3.0,38.978734,-77.029215,2016-02-20 22:53:03.002672
7626430,21014832,Entire home/apt,,Catholic University-Brookland,6,5.0,4.0,1.0,85.0,2.0,38.944614,-77.017577,2016-02-21 00:15:49.438490
6244078,32417175,Entire home/apt,,Petworth,13,5.0,4.0,2.0,107.0,3.0,38.942252,-77.037817,2016-02-21 00:15:19.011347
7385563,604616,Entire home/apt,,Fort Totten-Upper Northeast,7,4.5,2.0,1.0,55.0,2.0,38.973884,-77.024467,2016-02-21 00:15:02.497576
4273077,5137741,Private room,,Catholic University-Brookland,25,5.0,2.0,1.0,59.0,,38.940186,-77.018466,2016-02-21 00:14:58.634308
9728438,6970781,Entire home/apt,,Shaw,0,,3.0,1.0,99.0,2.0,38.911052,-77.023232,2016-02-21 00:14:43.370927
5874431,30489139,Private room,,Capitol Hill,12,4.5,2.0,1.0,120.0,1.0,38.89739,-76.993174,2016-02-21 00:14:10.435993
5113688,9634571,Private room,,Petworth,34,4.5,2.0,1.0,40.0,1.0,38.936103,-77.029012,2016-02-21 00:14:07.545905
2815280,14401251,Entire home/apt,,Shaw,0,,,3.0,350.0,1.0,38.910615,-77.024145,2016-02-21 00:14:04.886684
10964272,56873367,Entire home/apt,,Fort Totten-Upper Northeast,0,,3.0,1.0,125.0,2.0,38.971847,-77.022515,2016-02-21 00:13:54.939895
5288168,22458837,Entire home/apt,,Capitol Hill,8,5.0,4.0,2.0,195.0,1.0,38.89711,-77.001488,2016-02-21 00:13:51.616174
8697430,8160186,Private room,,Capitol Hill,0,,3.0,1.0,165.0,2.0,38.889132,-77.000102,2016-02-21 00:13:34.705867
4885834,1728040,Private room,,Shaw,28,4.5,2.0,1.0,94.0,3.0,38.907806,-77.01646,2016-02-21 00:13:25.405820
8169513,29945175,Private room,,Brentwood,2,4.5,2.0,1.0,56.0,1.0,38.920392,-77.000405,2016-02-21 00:13:15.298509
1570233,8008783,Entire home/apt,,Capitol Hill,9,5.0,,3.0,299.0,3.0,38.890736,-77.001637,2016-02-21 00:13:09.491798
5654438,8008783,Entire home/apt,,Capitol Hill,27,4.5,,3.0,450.0,3.0,38.886046,-77.000361,2016-02-21 00:12:41.094850
274737,1436380,Private room,,Georgetown,11,5.0,1.0,1.0,125.0,3.0,38.91365,-77.069749,2016-02-21 00:12:36.416497
10331846,19113533,Entire home/apt,,Shaw,0,,,4.0,365.0,2.0,38.913024,-77.014543,2016-02-21 00:12:31.175982
832778,4358877,Private room,,Anacostia,20,5.0,2.0,1.0,75.0,2.0,38.864168,-76.988553,2016-02-21 00:12:19.844239
3860981,17742169,Entire home/apt,,Georgetown,6,5.0,2.0,1.0,145.0,5.0,38.912726,-77.069696,2016-02-21 00:11:47.588085
5671573,14471934,Private room,,Logan Circle,1,5.0,1.0,1.0,85.0,1.0,38.913663,-77.031489,2016-02-21 00:11:43.590635
4431338,10544769,Private room,,Friendship Heights,18,5.0,3.0,1.0,95.0,2.0,38.958706,-77.084936,2016-02-21 00:11:31.311410
1537421,25188,Entire home/apt,,U Street Corridor,0,,4.0,2.0,256.0,5.0,38.920085,-77.030986,2016-02-21 00:11:01.703414
8882,27696,Private room,,Mount Pleasant,214,4.5,2.0,1.0,118.0,2.0,38.930984,-77.040332,2016-02-21 00:10:48.586397
4468742,9926776,Private room,,Mount Pleasant,4,5.0,2.0,1.0,60.0,2.0,38.928829,-77.037323,2016-02-21 00:10:43.987600
4601641,23848296,Private room,,Foggy Bottom,3,5.0,2.0,1.0,130.0,5.0,38.905051,-77.054967,2016-02-21 00:10:22.759788
4729118,24421384,Private room,,Mount Vernon Square,71,5.0,1.0,1.0,85.0,2.0,38.901492,-77.018033,2016-02-21 00:10:16.286790
7047454,36956784,Private room,,Catholic University-Brookland,9,4.5,2.0,1.0,60.0,1.0,38.938945,-77.02211,2016-02-21 00:10:09.496016
891852,116599,Entire home/apt,,Catholic University-Brookland,29,4.5,5.0,1.0,125.0,2.0,38.935741,-77.020937,2016-02-20 22:52:58.913283
854191,1369442,Entire home/apt,,Kalorama,38,5.0,4.0,2.0,185.0,1.0,38.912578,-77.048549,2016-02-20 22:52:54.795808
1488282,2629218,Entire home/apt,,Columbia Heights,164,4.5,,3.0,89.0,1.0,38.934087,-77.027752,2016-02-20 22:52:51.470025
5317214,17054325,Private room,,South West,49,4.5,4.0,1.0,70.0,1.0,38.880044,-77.020776,2016-02-20 22:52:21.518033
4342809,3772216,Private room,,Stadium-Armory,16,5.0,2.0,1.0,90.0,1.0,38.882901,-76.97822,2016-02-20 22:51:52.756514
3172600,8160186,Entire home/apt,,Capitol Hill,6,5.0,4.0,2.0,250.0,3.0,38.890231,-77.001855,2016-02-20 22:51:37.215575
4002,5143,Entire home/apt,,Catholic University-Brookland,120,4.5,,2.0,95.0,2.0,38.945977,-76.978602,2016-02-20 22:51:34.638467
5175141,9559396,Entire home/apt,,Columbia Heights,0,,2.0,1.0,90.0,3.0,38.925467,-77.026659,2016-02-20 22:51:29.150679
2752580,8160186,Private room,,Logan Circle,1,5.0,4.0,1.0,185.0,2.0,38.909587,-77.027565,2016-02-20 22:51:15.036062
6538226,34193611,Entire home/apt,,Columbia Heights,41,5.0,4.0,1.0,85.0,1.0,38.92389,-77.027366,2016-02-20 22:51:12.932301
7664962,40237664,Entire home/apt,,Capitol Hill,0,,4.0,1.0,118.0,3.0,38.890907,-76.993763,2016-02-20 22:51:07.688768
116289,587419,Entire home/apt,,Fort Totten-Upper Northeast,1,4.0,2.0,1.0,125.0,7.0,38.972671,-77.018209,2016-02-20 22:50:46.945802
3362,2798,Private room,,Shaw,94,5.0,4.0,1.0,250.0,1.0,38.910461,-77.019331,2016-02-20 22:50:44.511888
1965122,3330273,Entire home/apt,,Capitol Hill,74,5.0,4.0,0.0,135.0,2.0,38.890416,-76.989529,2016-02-20 22:50:39.510549
4873382,1492302,Entire home/apt,,Capitol Hill,29,4.0,5.0,2.0,115.0,3.0,38.877353,-76.98544,2016-02-20 22:50:30.863165
1868037,2035524,Entire home/apt,,Columbia Heights,4,5.0,5.0,2.0,90.0,4.0,38.928906,-77.023653,2016-02-20 22:50:12.827938
9314718,22412631,Entire home/apt,,Chevy Chase,0,,5.0,2.0,149.0,15.0,38.948374,-77.070383,2016-02-20 22:50:09.173450
9866657,50773592,Entire home/apt,,Chevy Chase,1,5.0,4.0,1.0,79.0,7.0,38.951249,-77.06787,2016-02-20 22:49:52.762255
6128357,27211012,Entire home/apt,,Fort Totten-Upper Northeast,2,5.0,2.0,1.0,70.0,1.0,38.967999,-77.024633,2016-02-20 22:49:34.995635
9020308,35950735,Private room,,Catholic University-Brookland,0,,2.0,1.0,79.0,1.0,38.929194,-76.994117,2016-02-20 22:49:31.838310
9218039,12004880,Private room,,Foxhall Village,1,,2.0,1.0,56.0,1.0,38.911915,-77.089259,2016-02-20 22:49:29.380309
6759818,35390000,Entire home/apt,,Downtown,16,5.0,3.0,0.0,150.0,1.0,38.906903,-77.036816,2016-02-20 22:49:24.978889
11234434,31577571,Private room,,Shaw,0,,2.0,1.0,60.0,1.0,38.915959,-77.02183,2016-02-20 22:49:17.126461
10253443,23630423,Entire home/apt,,Woodley Park,21,5.0,2.0,0.0,69.0,,38.928865,-77.055228,2016-02-20 22:49:12.567693
2085985,186274,Entire home/apt,,U Street Corridor,20,4.5,3.0,1.0,185.0,2.0,38.9177,-77.029034,2016-02-20 22:49:04.892909
2372273,9419684,Entire home/apt,,Downtown,29,5.0,5.0,2.0,349.0,3.0,38.900111,-77.017704,2016-02-20 22:48:48.762098
5903980,30664423,Entire home/apt,,Georgetown,21,5.0,2.0,1.0,180.0,3.0,38.904568,-77.058929,2016-02-20 22:48:09.360079
24134,75679,Private room,,Ledroit Park,23,4.5,1.0,1.0,35.0,1.0,38.914773,-77.00906,2016-02-20 22:48:04.261400
7106899,25363242,Private room,,Georgetown,0,,1.0,1.0,90.0,1.0,38.910499,-77.061606,2016-02-20 22:47:50.248121
1538519,8203096,Private room,,Petworth,7,5.0,1.0,1.0,75.0,5.0,38.945484,-77.035485,2016-02-20 22:47:35.275586
10278011,30283594,Entire home/apt,,Mount Vernon Square,0,,5.0,2.0,169.0,3.0,38.901438,-77.017989,2016-02-20 22:47:23.917410
8815976,12037283,Entire home/apt,,Shaw,14,5.0,4.0,1.0,150.0,2.0,38.913891,-77.026909,2016-02-20 22:46:48.224178
627758,1671809,Entire home/apt,,Georgetown,4,4.5,4.0,2.0,299.0,3.0,38.915692,-77.070256,2016-02-20 22:46:39.514680
5999280,26561389,Private room,,Fort Totten-Upper Northeast,2,4.5,2.0,1.0,60.0,1.0,38.965577,-77.012864,2016-02-20 22:46:35.915807
9147021,46642107,Private room,,Brentwood,8,5.0,2.0,1.0,65.0,1.0,38.911048,-77.007272,2016-02-20 22:46:27.972857
6779259,35488890,Entire home/apt,,Logan Circle,0,,2.0,0.0,120.0,1.0,38.912525,-77.036091,2016-02-20 22:46:13.846853
3172888,16090942,Entire home/apt,,Downtown,37,4.5,2.0,1.0,166.0,5.0,38.895389,-77.020546,2016-02-20 22:46:09.232550
8472894,16672449,Private room,,Catholic University-Brookland,0,,2.0,1.0,1200.0,2.0,38.932425,-76.996143,2016-02-20 22:46:00.697981
9616230,49751877,Private room,,Dupont Circle,1,5.0,1.0,1.0,90.0,1.0,38.910691,-77.03929,2016-02-20 22:45:42.166549
3771,4795,Private room,,Mount Pleasant,1,,2.0,1.0,88.0,1.0,38.927605,-77.039265,2016-02-20 22:45:29.209474
9014652,22764801,Entire home/apt,,Capitol Hill,21,5.0,2.0,0.0,95.0,2.0,38.883568,-77.005715,2016-02-20 22:45:24.873795
569952,2804758,Entire home/apt,,Catholic University-Brookland,8,5.0,2.0,1.0,60.0,1.0,38.935932,-76.992515,2016-02-20 22:45:02.930081
8555412,26999861,Entire home/apt,,Georgetown,3,5.0,2.0,1.0,100.0,3.0,38.913055,-77.068435,2016-02-20 22:44:56.464780
303694,110003,Entire home/apt,,Catholic University-Brookland,93,5.0,4.0,1.0,110.0,2.0,38.942094,-77.014547,2016-02-20 22:44:53.699424
5476381,25188,Entire home/apt,,Foggy Bottom,0,,2.0,1.0,299.0,4.0,38.904077,-77.048618,2016-02-20 22:44:49.440795
766006,418693,Private room,,Capitol Hill,80,4.5,2.0,1.0,85.0,2.0,38.901628,-76.988826,2016-02-20 22:44:47.026748
7455058,2431022,Private room,,Catholic University-Brookland,20,4.5,2.0,1.0,52.0,1.0,38.941422,-77.017966,2016-02-20 22:44:38.907218
825969,5795,Entire home/apt,,Brentwood,3,4.5,,3.0,390.0,,38.915207,-77.000995,2016-02-20 22:44:32.286156
1865861,3138065,Entire home/apt,,Mount Pleasant,1,,5.0,2.0,80.0,3.0,38.936092,-77.042938,2016-02-20 22:44:28.921865
9902178,35423680,Entire home/apt,,Foggy Bottom,1,,2.0,1.0,70.0,1.0,38.902923,-77.051706,2016-02-20 22:44:26.229959
11213963,24689607,Entire home/apt,,Brentwood,0,,4.0,1.0,149.0,1.0,38.90922,-77.004628,2016-02-20 22:44:12.505461
4807923,25188,Entire home/apt,,Downtown,4,4.5,2.0,1.0,249.0,3.0,38.899579,-77.018152,2016-02-20 22:43:57.103190
9067319,3768,Entire home/apt,,Columbia Heights,0,,5.0,3.0,99.0,3.0,38.932527,-77.02468,2016-02-20 22:43:49.586962
7242379,37920286,Shared room,,Shaw,4,3.5,,1.0,38.0,1.0,38.91054,-77.022783,2016-02-20 22:43:37.612305
5875276,15941770,Entire home/apt,,Capitol Hill,14,5.0,4.0,1.0,100.0,21.0,38.879483,-76.987981,2016-02-20 22:43:30.524625
3368308,16993893,Entire home/apt,,Logan Circle,4,5.0,2.0,1.0,99.0,1.0,38.913006,-77.029385,2016-02-20 22:43:05.760337
9044264,41656215,Entire home/apt,,Columbia Heights,0,,,8.0,795.0,3.0,38.934845,-77.026453,2016-02-20 22:43:00.798933
4579903,10292686,Entire home/apt,,Capitol Hill,6,4.5,2.0,1.0,125.0,3.0,38.889723,-77.002669,2016-02-20 22:42:57.021670
10228824,46800409,Private room,,Petworth,9,5.0,2.0,1.0,55.0,1.0,38.94136,-77.033623,2016-02-20 22:42:37.359196
4447266,9419684,Entire home/apt,,Downtown,4,5.0,3.0,1.0,259.0,3.0,38.89936,-77.03401,2016-02-20 22:42:27.932490
2232073,11392153,Entire home/apt,,Adams Morgan,0,,2.0,2.0,139.0,3.0,38.922908,-77.041048,2016-02-20 22:42:24.466047
4325560,17778772,Entire home/apt,,Columbia Heights,8,5.0,4.0,2.0,179.0,2.0,38.924818,-77.027061,2016-02-20 22:42:21.926171
3568159,17964679,Private room,,Brentwood,62,5.0,2.0,1.0,99.0,1.0,38.910903,-77.006306,2016-02-20 22:42:09.250031
6151035,31907999,Private room,,Adams Morgan,0,,2.0,1.0,60.0,1.0,38.921215,-77.041182,2016-02-20 22:42:05.676758
744237,2842550,Private room,,Catholic University-Brookland,4,4.5,1.0,1.0,95.0,1.0,38.948715,-76.992014,2016-02-20 22:41:47.417320
6327528,3270657,Private room,,Catholic University-Brookland,1,5.0,2.0,1.0,115.0,1.0,38.932597,-77.017975,2016-02-20 22:41:34.394387
6011730,29129795,Private room,,Downtown,0,,2.0,1.0,399.0,1.0,38.901921,-77.036673,2016-02-20 22:41:26.904613
1773713,9315369,Private room,,Columbia Heights,1,4.0,1.0,1.0,70.0,1.0,38.921159,-77.034211,2016-02-20 22:40:47.323303
9488247,12845694,Private room,,Capitol Hill,0,,2.0,1.0,60.0,1.0,38.896711,-76.984166,2016-02-20 22:40:41.789070
9529399,49363691,Entire home/apt,,Adams Morgan,9,5.0,4.0,1.0,129.0,1.0,38.921094,-77.042044,2016-02-20 22:39:37.174719
1569823,8347591,Private room,,Friendship Heights,83,5.0,2.0,1.0,90.0,2.0,38.957062,-77.086753,2016-02-20 22:39:20.113109
8704621,39930655,Entire home/apt,,Dupont Circle,20,5.0,2.0,0.0,125.0,1.0,38.913344,-77.03811,2016-02-20 22:39:13.440471
8380906,16897313,Entire home/apt,,Catholic University-Brookland,1,5.0,4.0,2.0,149.0,1.0,38.927267,-76.985242,2016-02-20 22:39:11.847247
9712784,11078079,Entire home/apt,,Shaw,0,,2.0,1.0,105.0,2.0,38.906414,-77.025326,2016-02-20 22:39:07.989554
9135021,4962900,Entire home/apt,,Logan Circle,0,,5.0,2.0,85.0,,38.906414,-77.028691,2016-02-20 22:38:52.470923
8599424,2018672,Entire home/apt,,Dupont Circle,7,5.0,2.0,1.0,125.0,3.0,38.913057,-77.042907,2016-02-20 22:38:35.816628
